ax,ay,az,gx,gy,gz,mx,my,mz,label
-0.53,0.81,0.27,0.24,-0.55,1.77,-19.87,-94.51,-60.4,unknown
-0.53,0.8,0.27,0.12,-1.65,0.79,-19.63,-94.1,-60.62,unknown
-0.53,0.81,0.27,0.61,-1.34,0.61,-19.95,-94.19,-61.57,unknown
-0.53,0.8,0.27,0.24,1.22,4.09,-19.97,-93.99,-60.51,unknown
-0.53,0.8,0.28,0.37,2.93,4.94,-20.45,-93.93,-61.9,unknown
-0.54,0.8,0.27,0.85,2.44,4.64,-21.14,-93.05,-61.16,unknown
-0.54,0.79,0.28,-4.64,7.93,2.32,-21.23,-92.54,-61.95,unknown
-0.53,0.8,0.27,-10.13,12.15,0.67,-21.51,-91.98,-61.5,unknown
-0.52,0.81,0.28,-9.22,11.11,0.79,-22.07,-91.96,-59.96,unknown
-0.52,0.8,0.29,-4.33,6.96,3.66,-22.09,-90.83,-61.89,unknown
-0.53,0.81,0.28,-0.37,0.73,-0.61,-22.08,-90.83,-61.3,unknown
-0.52,0.81,0.28,1.4,-5.25,-3.6,-21.96,-90.83,-61.33,unknown
-0.53,0.81,0.27,2.56,-5.68,-2.81,-22.16,-90.53,-61.19,unknown
-0.52,0.81,0.27,2.5,-3.6,0.37,-21.56,-91.52,-60.1,unknown
-0.53,0.8,0.27,1.16,-2.2,0.12,-21.36,-91.37,-60.95,unknown
-0.53,0.81,0.27,0,-2.08,-1.4,-21.57,-91.22,-60.45,unknown
-0.52,0.81,0.27,-0.24,-1.46,-1.71,-21.25,-91.55,-60.74,unknown
-0.52,0.81,0.27,-1.28,-0.18,-1.83,-21.15,-91.59,-60.64,unknown
-0.52,0.82,0.27,-1.04,0.49,0.12,-21.06,-90.89,-60.85,unknown
-0.52,0.81,0.27,0.67,-1.28,1.65,-21.66,-91.3,-59.83,unknown
-0.52,0.81,0.27,-4.64,1.77,4.64,-21.13,-91.52,-60.23,unknown
-0.52,0.8,0.27,-2.81,0.98,-1.59,-20.95,-91.2,-60.62,unknown
-0.52,0.82,0.27,-0.43,-2.62,-3.72,-20.78,-91.61,-60.72,unknown
-0.52,0.82,0.26,1.4,-3.85,0.61,-20.87,-91.75,-60.46,unknown
-0.52,0.81,0.27,1.16,-1.16,0.31,-20.9,-91.5,-59.73,unknown
-0.52,0.82,0.27,0.49,-1.77,-0.24,-20.56,-92.11,-59.44,unknown
-0.51,0.81,0.26,1.22,-3.11,-0.85,-20.37,-91.55,-60.19,unknown
-0.51,0.82,0.27,0.92,-2.44,-0.06,-20.37,-91.63,-60.05,unknown
-0.52,0.81,0.26,0.43,-2.01,-1.83,-20.64,-91.52,-59.96,unknown
-0.51,0.82,0.26,-0.61,-2.01,-3.85,-20.65,-92.15,-59.46,unknown
-0.51,0.83,0.27,0,-1.89,-3.3,-20.5,-92.18,-59.78,unknown
-0.51,0.82,0.26,-0.85,-1.89,-4.88,-19.87,-92.27,-58.46,unknown
-0.5,0.83,0.26,0.12,-4.94,-9.03,-19.37,-92.61,-57.91,unknown
-0.48,0.84,0.26,1.28,-6.71,-14.47,-18.33,-93.09,-58.7,unknown
-0.48,0.85,0.25,-2.32,-2.69,-11.23,-17.69,-93.01,-58.14,unknown
-0.47,0.85,0.25,0.24,-3.42,-2.14,-17.04,-92.97,-56.34,unknown
-0.47,0.84,0.26,1.4,-2.2,0.92,-17.53,-93.66,-57.04,unknown
-0.47,0.85,0.25,-0.18,-2.08,-3.6,-17.04,-94.02,-57.75,unknown
-0.46,0.85,0.25,-0.49,-5.8,-14.47,-16.64,-93.27,-56.91,unknown
-0.45,0.86,0.25,-3.48,-4.21,-14.28,-15.1,-93.81,-56.69,unknown
-0.44,0.87,0.24,-1.28,-3.48,-6.04,-14.76,-94.47,-54.99,unknown
-0.44,0.87,0.24,2.38,-5.74,0.61,-14.64,-94.49,-55.87,unknown
-0.44,0.86,0.24,2.81,-4.64,2.62,-14.89,-94.59,-56.6,unknown
-0.45,0.86,0.24,1.1,-1.71,-1.22,-14.26,-94.75,-55.59,unknown
-0.45,0.86,0.24,0.31,-1.65,-0.98,-14.71,-94.35,-55.3,unknown
-0.44,0.86,0.25,1.04,-2.38,-0.43,-14.22,-94.36,-55.96,unknown
-0.44,0.87,0.24,1.34,-2.62,-0.12,-14.17,-94.41,-55.81,unknown
-0.44,0.86,0.24,-0.18,-2.01,-2.56,-14.23,-94.42,-55.64,unknown
-0.42,0.87,0.22,-0.37,-3.36,-10.8,-13.56,-94.89,-55.32,unknown
-0.43,0.88,0.25,-7.26,-2.08,-24.23,-12.3,-94.95,-54,unknown
-0.4,0.91,0.23,-3.42,-2.81,-10.5,-10.75,-95.46,-53.25,unknown
-0.4,0.9,0.23,2.69,-3.97,7.93,-10.78,-95.21,-53.08,unknown
-0.41,0.88,0.23,4.15,-1.77,9.77,-11.46,-95.25,-52.97,unknown
-0.41,0.88,0.23,1.71,-1.34,4.03,-12.21,-95.59,-54.53,unknown
-0.41,0.89,0.23,1.46,-3.66,0.67,-11.94,-94.93,-54.16,unknown
-0.42,0.88,0.23,3.23,-2.81,7.51,-12.93,-95.09,-54.49,unknown
-0.43,0.88,0.24,2.56,-1.28,8.79,-13.22,-95.14,-54.82,unknown
-0.43,0.87,0.24,3.36,-2.44,5.49,-12.93,-94.97,-55.15,unknown
-0.44,0.87,0.24,2.56,-2.87,4.94,-13.54,-94.32,-55.13,unknown
-0.44,0.87,0.24,2.75,-2.26,5.43,-14.17,-95.02,-56.31,unknown
-0.48,0.87,0.22,3.78,-2.44,9.03,-14.29,-94.93,-56.25,unknown
-0.46,0.86,0.25,8.54,-4.76,18.25,-15.6,-94.08,-56.67,unknown
-0.47,0.84,0.25,7.93,-5.25,15.63,-17.04,-93.49,-58.67,unknown
-0.49,0.83,0.26,3.85,-2.56,9.58,-17.55,-93.38,-59.57,unknown
-0.49,0.83,0.26,1.28,-1.1,4.09,-17.72,-92.63,-57.92,unknown
-0.49,0.84,0.26,1.71,-2.32,1.95,-16.99,-92.53,-59.3,unknown
-0.49,0.83,0.26,2.26,-2.87,3.91,-17.5,-92.69,-59.12,unknown
-0.5,0.83,0.26,2.08,-1.65,2.87,-17.68,-92.38,-59.31,unknown
-0.5,0.83,0.26,2.01,-1.83,3.97,-18.12,-92.48,-59.68,unknown
-0.5,0.83,0.26,0.61,-1.34,0.43,-18.42,-92.27,-58.14,unknown
-0.5,0.83,0.27,0.55,-2.01,-0.37,-18.12,-91.82,-59.96,unknown
-0.5,0.83,0.26,0.92,-3.05,0.24,-18.19,-92.57,-59.17,unknown
-0.5,0.83,0.26,2.5,-3.66,3.48,-18.38,-92.49,-58.5,unknown
-0.5,0.82,0.26,0.67,-3.54,4.52,-19.07,-92.37,-59.7,unknown
-0.5,0.83,0.26,5.19,-5.07,5,-19.26,-92.26,-59.33,unknown
-0.52,0.82,0.27,6.96,-7.87,8.12,-19.52,-91.83,-59.06,unknown
-0.52,0.81,0.26,4.27,-3.97,5.49,-20.31,-91.44,-60.96,unknown
-0.52,0.81,0.27,0.85,1.16,2.01,-20.4,-91.59,-61.24,unknown
-0.52,0.81,0.27,0.49,-0.67,2.26,-20.74,-91.43,-60.24,unknown
-0.53,0.81,0.27,1.65,-4.09,3.05,-21.06,-92.02,-60.63,unknown
-0.53,0.81,0.27,3.36,-3.85,5.07,-20.83,-91.6,-60.57,unknown
-0.53,0.81,0.27,1.65,-3.23,2.38,-21.15,-91.7,-61.3,unknown
-0.54,0.8,0.27,2.81,-3.97,2.32,-20.95,-91.53,-60.94,unknown
-0.54,0.8,0.27,1.04,-2.08,-0.12,-20.95,-91.52,-61.94,unknown
-0.53,0.8,0.27,0.55,-0.85,-15.63,-21.22,-91.77,-62.06,unknown
-0.54,0.8,0.27,0.67,-1.71,1.59,-20.73,-91.41,-62.48,unknown
-0.54,0.8,0.27,1.16,-2.87,0.24,-21.28,-91.78,-61.82,unknown
-0.54,0.8,0.27,1.22,-2.81,0,-21.03,-92.05,-61.12,unknown
-0.54,0.8,0.27,0.73,-0.98,-0.31,-21.44,-91.54,-62.56,unknown
-0.53,0.8,0.27,0.67,-1.53,-0.67,-21.09,-91.47,-61.28,unknown
-0.54,0.8,0.27,0.98,-2.2,0,-20.86,-91.33,-60.17,unknown
-0.54,0.8,0.27,0.98,-2.62,1.71,-21.37,-91.64,-61.63,unknown
-0.54,0.8,0.27,1.22,-3.05,0.43,-21.63,-91.76,-61.61,unknown
-0.54,0.8,0.27,2.38,-2.38,2.62,-21.37,-92.09,-60.66,unknown
-0.54,0.8,0.27,0.98,-1.71,-0.12,-21.69,-91.93,-61.82,unknown
-0.54,0.8,0.28,1.34,-2.32,0.73,-21.45,-91.49,-61.73,unknown
-0.54,0.8,0.28,3.42,-4.33,3.3,-22.01,-91.28,-62.07,unknown
-0.54,0.8,0.28,4.94,-3.36,6.1,-22.86,-90.91,-61.83,unknown
-0.55,0.8,0.28,2.01,-0.49,6.71,-22.79,-91.78,-62.35,unknown
-0.55,0.78,0.28,1.59,0.06,5.43,-23.14,-90.36,-62.38,unknown
-0.56,0.78,0.28,1.83,-2.08,2.69,-23.43,-90.37,-61.54,unknown
-0.56,0.78,0.28,1.89,-3.05,2.08,-23.25,-90.42,-62.39,unknown
-0.56,0.78,0.28,1.28,-2.69,0.55,-23.69,-90.5,-62.93,unknown
-0.56,0.78,0.28,1.1,-1.95,0,-23.55,-90.98,-63.06,unknown
-0.56,0.78,0.28,1.65,-3.42,0.37,-23.06,-91.14,-62.22,unknown
-0.55,0.78,0.28,2.75,-4.76,-1.16,-23.54,-91.08,-63.16,unknown
-0.56,0.78,0.28,3.78,-7.08,-5.43,-22.79,-91.11,-62.83,unknown
-0.55,0.79,0.28,8.67,-13.79,-7.87,-22.5,-91.33,-62.94,unknown
-0.55,0.79,0.27,10.99,-19.29,-5.37,-21.87,-92.15,-61.3,unknown
-0.56,0.79,0.26,8.97,-15.63,-4.58,-20.89,-93.15,-62.45,unknown
-0.55,0.79,0.28,2.38,-6.41,-3.97,-20.34,-93.49,-62.28,unknown
-0.55,0.79,0.27,1.77,-5.19,0.37,-20.36,-93.43,-61.93,unknown
-0.55,0.79,0.28,1.4,-2.62,1.04,-20.43,-93.96,-61.4,unknown
-0.55,0.79,0.28,3.42,-5.49,-0.31,-20.63,-94.08,-62.6,unknown
-0.55,0.79,0.28,4.27,-7.2,2.08,-20,-94.23,-62.6,unknown
-0.55,0.79,0.28,5.8,-7.57,-0.37,-19.96,-94.89,-62.34,unknown
-0.55,0.79,0.28,3.72,-5.92,0.85,-20.08,-95.19,-62.29,unknown
-0.55,0.78,0.28,1.59,-3.78,-0.24,-20.9,-94.42,-63.37,unknown
-0.55,0.78,0.28,0.12,-2.26,-2.26,-20.08,-94.98,-63.33,unknown
-0.55,0.79,0.28,0.55,-2.75,-1.65,-19.89,-94.81,-61.78,unknown
-0.55,0.79,0.28,1.1,-5,-2.44,-19.53,-95.61,-62.7,unknown
-0.54,0.79,0.28,6.77,-12.02,-5.74,-19.21,-95.26,-63.43,unknown
-0.54,0.8,0.27,5.37,-11.47,-3.11,-18.31,-96.08,-62.39,unknown
-0.55,0.8,0.27,0.85,-11.29,0.92,-19.01,-96.79,-61.41,unknown
-0.55,0.79,0.26,-1.77,-7.26,3.66,-18.76,-96.08,-61.73,unknown
-0.56,0.79,0.27,6.16,-7.57,-0.79,-18.7,-96.45,-62.04,unknown
-0.58,0.77,0.29,-4.03,-11.05,-7.57,-18.95,-96.57,-62.23,unknown
-0.55,0.8,0.25,-3.17,-16.11,-1.65,-17.94,-97.31,-60.72,unknown
-0.56,0.81,0.22,-0.18,-16.85,-2.87,-17.71,-97.55,-60.51,unknown
-0.56,0.81,0.22,-3.05,-6.65,2.5,-18.12,-97.39,-60.11,unknown
-0.56,0.8,0.23,-1.34,0,2.44,-17.76,-97.4,-59.99,unknown
-0.56,0.8,0.24,6.9,-3.72,-1.1,-17.33,-97.62,-59.84,unknown
-0.56,0.8,0.24,13.06,-6.71,-2.56,-17.46,-97.71,-60.62,unknown
-0.56,0.8,0.25,8.12,-4.76,-1.59,-17.76,-98.01,-61.27,unknown
-0.55,0.8,0.25,7.08,-2.93,-1.53,-16.88,-97.74,-62.18,unknown
-0.55,0.8,0.26,9.46,-5.07,-3.66,-17.11,-98.18,-62.79,unknown
-0.55,0.79,0.26,5.43,-4.52,-5.43,-16.42,-98.47,-61.4,unknown
-0.54,0.8,0.27,1.28,-3.72,-7.81,-15.64,-98.66,-62.59,unknown
-0.54,0.81,0.27,-3.05,-4.58,-8.79,-15.55,-99.35,-62.76,unknown
-0.53,0.82,0.26,-1.46,-7.81,-4.7,-13.66,-100.12,-61.99,unknown
-0.53,0.81,0.24,-2.81,-10.13,-1.16,-13.49,-100.88,-61.13,unknown
-0.53,0.81,0.25,-0.85,-11.29,-3.17,-14.06,-101.14,-61.1,unknown
-0.53,0.81,0.24,7.39,-10.07,-2.2,-13.75,-100.94,-60.53,unknown
-0.53,0.82,0.24,9.77,-7.63,-0.31,-13.44,-101.83,-61.27,unknown
-0.53,0.81,0.25,5.13,-3.36,1.65,-13.37,-101.62,-62.22,unknown
-0.57,0.79,0.25,2.14,-2.38,0.31,-13.45,-101.64,-61.77,unknown
-0.53,0.81,0.28,2.5,-1.95,-0.73,-13.29,-100.92,-63.18,unknown
-0.53,0.81,0.25,2.75,-2.38,-0.92,-13.26,-101.66,-62.52,unknown
-0.53,0.81,0.25,3.91,-1.77,-2.5,-13.5,-101.94,-63.4,unknown
-0.53,0.81,0.26,2.32,-0.12,-3.48,-12.68,-101.97,-61.8,unknown
-0.52,0.81,0.25,-1.22,-0.98,-5.55,-12.41,-102.72,-62.46,unknown
-0.48,0.83,0.26,-13.31,3.66,-28.56,-10,-102.44,-61.94,unknown
-0.51,0.86,0.25,-7.69,4.88,-27.04,-7.89,-102.65,-60.86,unknown
-0.46,0.87,0.25,-2.87,0.24,-8.3,-6.58,-103.16,-59.29,unknown
-0.46,0.85,0.25,0.43,-2.26,-1.04,-6.64,-103.2,-58.91,unknown
-0.46,0.85,0.25,0.73,-3.11,-3.05,-5.82,-103.59,-59.88,unknown
-0.45,0.85,0.24,-1.77,-1.1,-7.81,-5.54,-103.31,-59.56,unknown
-0.45,0.86,0.24,-2.69,0,-8.18,-4.92,-103.86,-58.26,unknown
-0.44,0.87,0.24,-2.69,-0.37,-5.62,-3.61,-103.97,-57.36,unknown
-0.43,0.88,0.24,-2.87,0.55,-7.32,-3.82,-103.8,-57.51,unknown
-0.42,0.88,0.24,-2.99,1.22,-5.98,-2.61,-104.02,-57.9,unknown
-0.42,0.88,0.23,-2.69,-0.49,-7.45,-2.44,-103.59,-55.85,unknown
-0.41,0.89,0.23,-2.75,0.85,-7.51,-1.99,-104.3,-56.31,unknown
-0.4,0.9,0.23,-2.5,1.89,-4.33,-1.31,-103.96,-55.37,unknown
-0.4,0.89,0.23,0.24,-0.61,0.98,-0.9,-103.99,-55.59,unknown
-0.4,0.89,0.23,1.28,-1.46,2.62,-1.33,-104.8,-54.86,unknown
-0.4,0.89,0.23,1.59,-2.26,2.75,-1.28,-104.32,-55.22,unknown
-0.41,0.89,0.22,1.59,-1.22,4.94,-1.72,-103.94,-54.74,unknown
-0.41,0.88,0.23,2.62,-1.77,6.65,-2.37,-103.94,-56.14,unknown
-0.41,0.88,0.24,3.54,-2.32,7.87,-3.3,-103.61,-56.01,unknown
-0.42,0.88,0.23,2.62,-1.65,5.43,-3.44,-103.27,-55.57,unknown
-0.43,0.87,0.24,1.04,0.18,3.66,-3.75,-103.49,-57.24,unknown
-0.43,0.87,0.24,-0.12,0.92,0.49,-4.13,-103,-57.28,unknown
-0.42,0.88,0.24,-0.06,-0.37,-2.99,-4.41,-103.11,-56.37,unknown
-0.42,0.88,0.24,-2.99,0.67,-5.68,-3.99,-103.63,-56.4,unknown
-0.41,0.88,0.23,-4.64,2.32,-8.97,-3.93,-103.09,-55.9,unknown
-0.39,0.9,0.23,-3.85,1.46,-5.74,-2.67,-103,-55,unknown
-0.4,0.89,0.23,1.34,-0.55,5.07,-2.42,-103.14,-55.49,unknown
-0.41,0.89,0.23,2.75,-1.22,6.41,-2.55,-103.03,-55.37,unknown
-0.41,0.88,0.23,1.59,-1.34,5.25,-3.63,-102.51,-57.6,unknown
-0.41,0.88,0.23,0.79,0.31,4.58,-3.74,-102.55,-55.91,unknown
-0.42,0.89,0.22,1.65,-0.24,7.14,-4.6,-102.7,-56.3,unknown
-0.43,0.87,0.23,3.6,0.37,9.64,-5.35,-102.5,-56.88,unknown
-0.43,0.87,0.24,1.46,6.1,11.6,-6.07,-101.78,-57.35,unknown
-0.45,0.87,0.24,-1.95,11.05,6.77,-7.52,-101.09,-56.77,unknown
-0.45,0.86,0.23,-8.24,18.25,4.03,-8.51,-99.77,-56.96,unknown
-0.45,0.87,0.23,-7.45,18.19,9.4,-9.17,-98.91,-56.71,unknown
-0.44,0.87,0.26,-2.62,8.61,11.35,-10.03,-97.6,-57.86,unknown
-0.46,0.85,0.25,4.33,-5.19,10.93,-11.22,-97.5,-58.46,unknown
-0.46,0.84,0.25,4.27,-6.53,2.93,-11.67,-97.4,-57.47,unknown
-0.44,0.86,0.26,0.85,-1.83,-0.06,-11.73,-96.91,-58.52,unknown
-0.45,0.86,0.25,-0.92,0.49,-0.79,-11.99,-96.92,-58.41,unknown
-0.46,0.86,0.25,1.22,-1.28,2.38,-11.28,-97.16,-58.12,unknown
-0.46,0.85,0.25,1.28,-0.55,3.54,-12.1,-97.2,-57.59,unknown
-0.47,0.85,0.24,0.73,-0.06,2.32,-11.57,-96.77,-58.58,unknown
-0.46,0.86,0.25,-1.77,2.62,0.67,-12.43,-97.09,-58.48,unknown
-0.46,0.85,0.26,-1.53,1.53,1.77,-12.56,-96.3,-59.01,unknown
-0.47,0.84,0.25,-0.18,0.31,5.74,-12.56,-96.33,-58.35,unknown
-0.46,0.85,0.25,2.26,-0.18,6.47,-13.26,-96.31,-56.81,unknown
-0.47,0.84,0.26,1.83,0.06,7.32,-13.93,-96.07,-58.76,unknown
-0.48,0.84,0.26,1.16,0.12,8,-14.77,-95.86,-59.05,unknown
-0.49,0.83,0.26,0.79,-0.92,5.49,-15.22,-95.64,-59.75,unknown
-0.49,0.84,0.26,0.31,-1.83,0.06,-14.62,-96.3,-60.21,unknown
-0.49,0.84,0.26,1.1,-3.23,2.2,-14.59,-96.42,-59.62,unknown
-0.49,0.84,0.26,2.56,-7.39,3.54,-15.1,-96.58,-60.03,unknown
-0.5,0.83,0.25,5.49,-6.29,7.51,-15.77,-95.97,-59.83,unknown
-0.5,0.83,0.25,1.83,-2.99,3.3,-15.37,-96.13,-59.94,unknown
-0.5,0.83,0.26,3.11,-4.64,5.49,-15.99,-96.19,-59.66,unknown
-0.52,0.82,0.26,3.72,-4.46,15.14,-16.46,-96.36,-60.45,unknown
-0.53,0.82,0.25,-0.06,-0.79,19.96,-17.92,-95.7,-61.62,unknown
-0.53,0.81,0.24,-2.69,-0.06,14.28,-18.98,-95.25,-61.69,unknown
-0.55,0.79,0.26,-4.03,0.85,8.48,-19.06,-94.67,-61.11,unknown
-0.55,0.8,0.25,0.06,-2.08,4.58,-18.99,-94.21,-60.77,unknown
-0.56,0.79,0.25,1.53,-3.3,5.68,-19.89,-94.25,-60.96,unknown
-0.56,0.79,0.25,2.5,-3.91,8.48,-20.45,-93.81,-60.35,unknown
-0.57,0.78,0.25,0.98,-2.99,3.3,-21.14,-93.86,-60.05,unknown
-0.57,0.79,0.25,1.04,-2.44,-0.85,-21.68,-93.91,-61.55,unknown
-0.57,0.79,0.25,0.79,-1.16,-1.04,-21.15,-93.82,-61.4,unknown
-0.57,0.79,0.25,0.92,-1.95,0.67,-21.29,-93.71,-61.19,unknown
-0.57,0.79,0.25,1.65,-4.09,1.22,-21.22,-93.64,-61.13,unknown
-0.57,0.78,0.25,1.04,-2.5,1.04,-21.28,-93.58,-60.21,unknown
-0.57,0.79,0.25,-4.15,-2.01,4.7,-21.24,-93.79,-61.39,unknown
-0.61,0.76,0.24,-7.39,1.1,11.35,-21.64,-93.69,-59.45,unknown
-0.58,0.78,0.24,-9.4,-0.92,9.7,-22.47,-93.65,-59.78,unknown
-0.59,0.78,0.23,-0.67,-3.42,2.69,-22.53,-92.91,-60.35,unknown
-0.59,0.78,0.23,1.16,-2.38,0.43,-22.81,-92.63,-60.62,unknown
-0.59,0.78,0.23,1.22,-2.62,0.98,-23.25,-92.08,-59.95,unknown
-0.59,0.77,0.23,1.53,-3.72,1.22,-23.78,-92.18,-59.36,unknown
-0.59,0.78,0.23,1.28,-3.23,1.04,-23.91,-91.98,-60.51,unknown
-0.6,0.77,0.23,1.53,-2.99,1.83,-23.39,-92.29,-60.01,unknown
-0.6,0.77,0.23,0.49,-0.67,2.69,-23.24,-92.09,-59.89,unknown
-0.6,0.77,0.24,2.99,-0.79,5.13,-23.75,-92.47,-60.45,unknown
-0.6,0.76,0.23,2.2,-3.97,1.95,-24.15,-91.89,-60.99,unknown
-0.6,0.76,0.23,1.59,-2.14,-2.75,-23.82,-92.04,-60.25,unknown
-0.6,0.77,0.24,8.36,-3.97,-5.74,-23.23,-92.99,-60.29,unknown
-0.59,0.78,0.24,3.97,-5.55,-0.37,-23.23,-93.08,-60.33,unknown
-0.59,0.77,0.24,1.16,-4.27,4.33,-23.22,-92.65,-60.97,unknown
-0.6,0.76,0.24,0.79,-3.05,2.87,-23.78,-92.91,-60.57,unknown
-0.6,0.76,0.24,2.08,-4.39,2.08,-23.44,-92.75,-60.66,unknown
-0.6,0.77,0.24,2.2,-6.29,1.46,-23.43,-92.59,-60.74,unknown
-0.57,0.77,0.26,10.38,-11.17,-1.53,-23.69,-92.96,-61.32,unknown
-0.62,0.76,0.23,16.05,-11.96,-3.11,-22.72,-93.4,-60.95,unknown
-0.6,0.76,0.23,12.15,-8.3,-0.06,-22.63,-93.88,-62,unknown
-0.61,0.76,0.24,2.14,-5.98,1.59,-22.68,-94.14,-61.49,unknown
-0.61,0.76,0.25,4.7,-7.14,0.85,-22.79,-94.52,-61.79,unknown
-0.61,0.77,0.25,9.16,-8.06,-3.42,-22,-95.07,-61.58,unknown
-0.61,0.76,0.25,5.19,-7.45,-1.22,-21.68,-94.63,-62.07,unknown
-0.61,0.76,0.24,2.08,-6.29,-3.11,-21.97,-95.3,-62.52,unknown
-0.61,0.76,0.24,-7.93,-2.38,-4.21,-21.36,-95.29,-63.02,unknown
-0.55,0.79,0.25,1.59,-9.34,-18.49,-20.31,-96.34,-61.49,unknown
-0.59,0.79,0.22,5.43,-9.22,-6.35,-18.52,-96.77,-61.17,unknown
-0.59,0.79,0.22,3.85,-5.86,1.22,-19.36,-97.12,-61.63,unknown
-0.59,0.77,0.23,-0.73,-1.04,2.32,-19.56,-96.78,-60.94,unknown
-0.59,0.78,0.23,1.46,-4.46,0.24,-19.79,-96.58,-61.43,unknown
-0.59,0.78,0.23,3.23,-3.78,-0.49,-19.46,-96.42,-61.51,unknown
-0.59,0.78,0.23,1.53,-3.42,-1.22,-19.85,-96.97,-61.44,unknown
-0.59,0.78,0.23,1.46,-3.11,-2.87,-18.98,-97.3,-61.07,unknown
-0.58,0.78,0.23,3.17,-4.33,-3.23,-18.85,-97.14,-61.36,unknown
-0.58,0.78,0.25,0.12,-3.36,-2.14,-18.88,-97.31,-60.63,unknown
-0.58,0.79,0.23,2.75,-3.91,-5,-18.36,-97.63,-60.77,unknown
-0.57,0.8,0.22,-0.61,-7.26,-7.14,-17.49,-98.18,-60.49,unknown
-0.57,0.79,0.21,1.71,-6.65,-4.7,-17.4,-98.95,-60.73,unknown
-0.57,0.8,0.21,-3.11,-2.26,-3.72,-16.93,-98.61,-59.64,unknown
-0.56,0.8,0.22,0.43,-2.38,-4.09,-16.37,-98.99,-59.48,unknown
-0.56,0.8,0.21,2.38,-4.52,-1.77,-16.7,-99.06,-59.7,unknown
-0.56,0.8,0.21,3.17,-4.15,0.49,-16.88,-99.41,-60.47,unknown
-0.56,0.8,0.22,1.59,-2.14,1.89,-15.92,-99.8,-60.02,unknown
-0.57,0.8,0.22,2.08,-2.75,2.99,-16.54,-99.44,-60.88,unknown
-0.57,0.8,0.22,3.11,-3.48,2.01,-16.99,-99.29,-60.18,unknown
-0.57,0.79,0.22,4.21,-2.99,-0.85,-17.08,-99.32,-60.1,unknown
-0.57,0.8,0.22,5.19,-2.81,-1.04,-16.54,-99.5,-61.04,unknown
-0.57,0.8,0.23,5.07,-3.05,-0.06,-16.49,-99.05,-60.41,unknown
-0.57,0.8,0.22,2.87,-2.81,0.55,-17.15,-99.24,-61.39,unknown
-0.57,0.8,0.23,1.22,-1.71,1.4,-16.76,-98.88,-60.46,unknown
-0.57,0.79,0.23,1.83,-1.53,0.49,-16.75,-99.06,-61.01,unknown
-0.57,0.79,0.23,1.89,-2.99,1.59,-16.87,-98.72,-59.83,unknown
-0.57,0.79,0.23,2.14,-3.11,1.95,-16.85,-99.12,-60.44,unknown
-0.57,0.79,0.22,0.49,-1.77,1.4,-17.55,-99.33,-60.89,unknown
-0.58,0.79,0.22,-0.43,-1.71,1.95,-16.96,-98.72,-60.56,unknown
-0.57,0.79,0.23,0.67,-2.38,-1.04,-17.58,-98.72,-60.56,unknown
-0.57,0.8,0.23,0.37,-2.75,-3.36,-17.9,-99.34,-60.77,unknown
-0.57,0.79,0.22,0.37,-3.11,-3.11,-16.89,-99.21,-59.75,unknown
-0.56,0.8,0.22,-3.36,-4.88,-1.71,-16.55,-99.17,-59.12,unknown
-0.57,0.8,0.21,-5.68,-3.42,1.46,-16.77,-99.6,-59.41,unknown
-0.57,0.8,0.21,-4.64,-2.14,-0.24,-17.37,-99.29,-59.44,unknown
-0.59,0.79,0.2,3.11,-10.62,-4.09,-16.41,-100.01,-59.94,unknown
-0.56,0.81,0.19,-5.49,-7.81,0.49,-16.83,-99.48,-58.91,unknown
-0.57,0.8,0.2,2.2,-4.09,3.17,-16.43,-99.67,-58.76,unknown
-0.57,0.8,0.2,3.05,-1.1,5,-16.47,-99.63,-58.8,unknown
-0.57,0.79,0.21,4.27,-1.04,2.69,-17.04,-99.62,-59.62,unknown
-0.57,0.8,0.21,3.6,-0.85,-0.79,-17.31,-99,-59.75,unknown
-0.57,0.8,0.21,0.79,2.44,1.1,-16.6,-99.55,-59.39,unknown
-0.57,0.79,0.22,3.11,3.05,1.34,-17.29,-99.41,-59.75,unknown
-0.56,0.8,0.22,-0.73,4.52,-0.73,-16.77,-99.01,-59.57,unknown
-0.56,0.8,0.22,-3.78,9.22,-2.56,-16.71,-98.33,-59.95,unknown
-0.56,0.81,0.22,-1.65,2.75,-0.31,-16.75,-98.65,-59.78,unknown
-0.57,0.8,0.22,-5.8,2.32,7.2,-16.76,-98.27,-58.85,unknown
-0.59,0.8,0.19,-3.05,2.75,13.24,-17.68,-97.66,-59.05,unknown
-0.56,0.8,0.24,-11.23,8.42,14.65,-18.81,-95.89,-58.94,unknown
-0.59,0.77,0.22,-3.36,4.15,14.47,-20.58,-95.58,-60.06,unknown
-0.59,0.77,0.23,-0.49,0.06,5.62,-21.87,-94.93,-59.5,unknown
-0.6,0.77,0.22,1.4,-2.26,1.16,-22.36,-94.2,-60.45,unknown
-0.59,0.77,0.23,5.07,-1.59,2.14,-21.89,-94.54,-60.21,unknown
-0.6,0.77,0.22,2.14,-2.08,2.81,-21.83,-94.04,-59.41,unknown
-0.6,0.77,0.22,3.91,-2.87,2.87,-22.16,-94.36,-61.33,unknown
-0.59,0.77,0.25,10.31,-2.2,9.77,-22.31,-94.25,-60.88,unknown
-0.61,0.76,0.23,2.93,0.06,8.36,-23.41,-93.68,-60.5,unknown
